Rey,u_mean,du/dy,TKE*,u_rms,v_rms,w_rms,uv
9110.998647,0.815178195,0.594028334,0.005488555,0.006399583,0.001882939,0.002694589,0.001365979
9248.288426,0.816841495,0.585694363,0.005465248,0.006370572,0.001877927,0.002681996,0.001361393
9386.206092,0.818489192,0.577600045,0.005441974,0.006341472,0.001872925,0.002669551,0.001356829
9524.746303,0.820121656,0.569736824,0.005418748,0.006312298,0.001867924,0.002657275,0.001352278
9663.906386,0.821739175,0.562065487,0.005395519,0.006283007,0.001862914,0.002645117,0.00134769
9803.680269,0.823342121,0.554596729,0.005372297,0.006253658,0.001857886,0.002633052,0.001343039
9944.064794,0.824930904,0.547441486,0.005349067,0.006224209,0.001852829,0.002621097,0.001338326
10085.05559,0.826506389,0.540598098,0.005325784,0.006194643,0.001847724,0.002609201,0.00133356
10226.64852,0.828068864,0.533869325,0.005302414,0.006164966,0.001842553,0.002597309,0.001328738
10368.83947,0.829618248,0.527086372,0.005278945,0.006135161,0.001837308,0.002585421,0.001323871
10511.62503,0.83115421,0.520297701,0.005255344,0.006105143,0.001832007,0.002573537,0.00131896
10655.00058,0.832676545,0.513635866,0.005231607,0.006074893,0.001826677,0.002561644,0.001314012
10798.96322,0.834185829,0.507155205,0.005207757,0.00604446,0.001821325,0.002549728,0.001309028
10943.50856,0.835682268,0.500916162,0.005183835,0.006013937,0.00181595,0.002537782,0.001304017
11088.63273,0.83716648,0.494888485,0.005159903,0.00598343,0.00181055,0.002525827,0.001298981
11234.3328,0.838638753,0.489053171,0.005136003,0.00595297,0.001805116,0.002513918,0.001293931
11380.60538,0.840099539,0.483360801,0.005112138,0.005922582,0.001799641,0.002502054,0.001288873
11527.44634,0.84154888,0.47767311,0.005088342,0.005892337,0.001794113,0.002490233,0.00128382
11674.85276,0.842986816,0.472201217,0.005064666,0.005862252,0.00178853,0.002478551,0.00127876
11822.82052,0.844414255,0.467176935,0.005041123,0.005832223,0.001782896,0.002467127,0.001273672
11971.34718,0.845832266,0.462434697,0.005017704,0.005802234,0.001777222,0.002455952,0.001268564
12120.42959,0.84724126,0.457855098,0.004994389,0.005772322,0.00177152,0.002444935,0.001263448
12270.06362,0.848641486,0.453257025,0.004971154,0.005742496,0.001765789,0.002434023,0.001258309
12420.24708,0.850032407,0.448480739,0.004948003,0.005712772,0.00176002,0.002423215,0.001253148
12570.97584,0.851413447,0.443622111,0.004924906,0.005683079,0.001754212,0.002412521,0.001247962
12722.24821,0.852784648,0.43903091,0.004901797,0.005653287,0.001748374,0.002401932,0.001242727
12874.06005,0.854146668,0.434544696,0.004878632,0.005623313,0.001742521,0.002391431,0.001237427
13026.40844,0.855499424,0.429973903,0.0048554,0.005593148,0.001736672,0.002380979,0.001232082
13179.29218,0.856842341,0.425334216,0.004832152,0.005562899,0.001730839,0.002370565,0.001226716
13332.70666,0.858175419,0.420724037,0.004808897,0.005532644,0.001725031,0.002360118,0.001221353
13486.6504,0.859498698,0.41629296,0.00478557,0.005502329,0.001719262,0.002349549,0.001216001
13641.11904,0.86081292,0.412186076,0.004762165,0.005471898,0.001713533,0.002338898,0.001210649
13796.11088,0.86211899,0.408313654,0.004738758,0.005441407,0.001707827,0.002328282,0.00120529
13951.62446,0.863417279,0.404556006,0.004715397,0.005410925,0.001702114,0.002317756,0.001199913
14107.6542,0.864707828,0.400752214,0.004692044,0.005380425,0.001696369,0.002307293,0.001194515
14264.19985,0.865990225,0.396916875,0.004668694,0.005349951,0.001690584,0.002296854,0.001189115
14421.25971,0.867264595,0.39313533,0.004645399,0.005319577,0.001684762,0.00228646,0.001183726
14578.8282,0.868530895,0.389364701,0.004622215,0.005289371,0.001678917,0.002276142,0.001178346
14736.90532,0.869789043,0.385556181,0.004599146,0.005259401,0.001673056,0.002265836,0.001172979
14895.4879,0.871038834,0.381844222,0.004576165,0.005229704,0.001667174,0.002255452,0.001167633
15054.57449,0.872280885,0.37835651,0.004553233,0.005200231,0.001661263,0.002244972,0.001162296
15214.16072,0.873515526,0.374936817,0.004530313,0.005170909,0.001655317,0.0022344,0.001156941
15374.24659,0.874742879,0.37158586,0.004507343,0.005141655,0.001649346,0.002223683,0.001151558
15534.82894,0.875963069,0.368264494,0.004484296,0.00511237,0.001643366,0.002212856,0.001146156
15695.9051,0.877175972,0.36491027,0.004461241,0.005083103,0.001637378,0.002202001,0.00114074
15857.47336,0.878381464,0.361662212,0.004438237,0.005053915,0.00163137,0.002191188,0.001135301
16019.53107,0.879580164,0.358531625,0.00441528,0.005024779,0.001625332,0.002180449,0.00112982
16182.07797,0.880772111,0.355452107,0.004392424,0.004995753,0.001619262,0.002169834,0.001124296
16345.10944,0.88195743,0.352465842,0.004369738,0.004966917,0.001613158,0.002159401,0.001118728
16508.62574,0.883136245,0.349462627,0.00434719,0.004938221,0.001607021,0.002149138,0.00111313
16672.62394,0.884308266,0.346342916,0.004324663,0.004909505,0.001600863,0.002138957,0.001107507
16837.1026,0.885473083,0.343285678,0.004302058,0.004880604,0.001594694,0.002128817,0.001101865
17002.05854,0.886631394,0.340449807,0.004279331,0.00485148,0.001588519,0.002118663,0.001096189
17167.49032,0.887783531,0.337634995,0.004256519,0.004822233,0.001582334,0.002108472,0.001090472
17333.39648,0.888929203,0.334764616,0.004233707,0.004793021,0.001576141,0.002098252,0.001084729
17499.77556,0.890068536,0.331999025,0.004210946,0.004763935,0.001569932,0.002088025,0.001078982
17666.62464,0.891201899,0.329404426,0.004188245,0.004734986,0.00156369,0.002077813,0.001073234
17833.94373,0.892329333,0.326668384,0.004165618,0.0047062,0.001557402,0.002067633,0.001067484
18001.7299,0.893450386,0.323869052,0.004143014,0.004677529,0.001551058,0.002057442,0.001061734
18169.98147,0.894565058,0.321215263,0.004120336,0.004648841,0.001544667,0.002047163,0.001055975
18338.69697,0.895673719,0.318674819,0.004097571,0.004620101,0.001538245,0.002036796,0.00105019
18507.87519,0.896776863,0.316240897,0.004074749,0.004591352,0.001531792,0.002026354,0.00104437
18677.51442,0.897874861,0.313979417,0.004051903,0.004562613,0.001525304,0.002015889,0.001038518
18847.61176,0.898968042,0.311768009,0.00402904,0.004533828,0.001518776,0.002005475,0.00103264
19018.16696,0.900056283,0.309534503,0.004006172,0.004504988,0.001512213,0.001995142,0.001026743
19189.17905,0.901139707,0.307298315,0.00398329,0.004476116,0.001505627,0.001984838,0.001020837
19360.64486,0.902218191,0.305153935,0.003960325,0.004447146,0.001499023,0.001974482,0.001014917
19532.56417,0.903292146,0.303148736,0.003937224,0.004418028,0.001492394,0.001964026,0.001008962
19704.93405,0.904362148,0.30125694,0.003913994,0.004388792,0.001485722,0.001953475,0.001002947
19877.75474,0.905428116,0.299280639,0.00389069,0.004359493,0.001478999,0.001942888,0.000996884
20051.0248,0.906489802,0.297328465,0.003867377,0.004330214,0.001472235,0.001932305,0.000990782
20224.74227,0.907547454,0.295521554,0.003844034,0.004300924,0.00146545,0.001921693,0.000984622
20398.90618,0.9086014,0.293693395,0.003820605,0.00427156,0.001458664,0.001910986,0.00097841
20573.51484,0.909651271,0.291719223,0.003797091,0.004242131,0.001451882,0.001900169,0.000972175
20748.56532,0.910696531,0.289658705,0.003773561,0.004212728,0.001445096,0.001889298,0.000965945
20924.06031,0.911736973,0.287600324,0.003750096,0.004183483,0.001438294,0.001878416,0.000959742
21099.99445,0.912772517,0.285501023,0.003726724,0.004154443,0.001431472,0.001867533,0.000953574
21276.37018,0.913802996,0.283361982,0.003703435,0.004125569,0.001424632,0.001856669,0.000947442
21453.18337,0.914828453,0.2814207,0.003680178,0.004096792,0.001417778,0.001845787,0.000941314
21630.43377,0.915849834,0.279640129,0.003656949,0.004068111,0.001410911,0.001834876,0.000935156
21808.12017,0.916867263,0.277878833,0.003633774,0.004039542,0.001404023,0.001823983,0.000928966
21986.24087,0.917880739,0.276098625,0.003610665,0.004011099,0.001397105,0.001813128,0.000922761
22164.79757,0.918890017,0.274308951,0.003587648,0.003982785,0.001390153,0.001802357,0.000916552
22343.78541,0.919895218,0.272502486,0.003564702,0.003954534,0.001383174,0.001791697,0.000910342
22523.20488,0.920896261,0.270766424,0.003541756,0.003926229,0.001376188,0.001781094,0.000904123
22703.05573,0.921893599,0.269217196,0.003518779,0.00389782,0.001369209,0.001770529,0.000897885
22883.33505,0.92288789,0.267785406,0.00349576,0.003869249,0.001362237,0.001760033,0.000891622
23064.0426,0.923879259,0.266356463,0.003472665,0.0038405,0.001355267,0.001749563,0.000885334
23245.17886,0.924867416,0.264829977,0.003449529,0.003811674,0.001348292,0.001739091,0.00087901
23426.74043,0.925852197,0.26330822,0.0034264,0.003782874,0.001341307,0.00172862,0.000872637
23608.7261,0.926833767,0.261872015,0.003403291,0.003754132,0.001334315,0.001718135,0.00086621
23791.13733,0.927812331,0.260483704,0.003380209,0.003725412,0.001327322,0.001707684,0.000859739
23973.97241,0.928788014,0.259037218,0.003357132,0.003696693,0.001320321,0.001697251,0.000853244
24157.22867,0.929759827,0.257280105,0.003334128,0.003668132,0.001313301,0.001686823,0.000846768
24340.90733,0.930726946,0.255401595,0.003311249,0.003639868,0.001306259,0.001676371,0.000840323
24525.00595,0.93168929,0.253577561,0.003288452,0.003611847,0.001299207,0.00166585,0.00083388
24709.52236,0.932647063,0.251831655,0.003265664,0.003583966,0.001292163,0.001655199,0.000827425
24894.45899,0.933600432,0.250110834,0.003242852,0.003556148,0.001285138,0.001644417,0.000820955
25079.81339,0.934549313,0.24836152,0.003220011,0.003528318,0.001278138,0.001633567,0.000814478
25265.58557,0.935493665,0.246562126,0.003197159,0.003500425,0.001271158,0.001622735,0.000807995
25451.77068,0.936433077,0.244695729,0.003174321,0.003472519,0.001264191,0.001611932,0.000801511
25638.37115,0.937367261,0.242744133,0.003151569,0.003444712,0.001257237,0.001601189,0.000795031
25825.38696,0.938295928,0.240759216,0.003128947,0.003417108,0.001250295,0.001590491,0.000788564
26012.81327,0.939219078,0.238852559,0.003106454,0.00338977,0.001243365,0.001579771,0.000782087
26200.65008,0.940137164,0.237049031,0.003084049,0.003362679,0.001236451,0.001568967,0.000775578
26388.90224,0.941050351,0.23525307,0.003061687,0.003335776,0.001229557,0.001558041,0.000769039
26577.56489,0.941958556,0.233486196,0.003039382,0.003309049,0.001222683,0.001547033,0.000762491
26766.63319,0.942861821,0.231706533,0.003017133,0.003282434,0.00121582,0.001536011,0.000755948
26956.11197,0.943760187,0.229924599,0.002994924,0.003255859,0.001208967,0.001525022,0.000749403
27145.9964,0.94465353,0.228133787,0.00297274,0.003229308,0.001202129,0.001514043,0.000742849
27336.28889,0.945541685,0.226297426,0.002950597,0.003202811,0.001195324,0.001503059,0.000736284
27526.98459,0.946424365,0.224426251,0.002928528,0.003176412,0.001188563,0.001492081,0.000729724
27718.08835,0.947301817,0.222641323,0.002906539,0.003150144,0.001181846,0.001481088,0.000723176
27909.59533,0.948174287,0.220963303,0.002884584,0.003123942,0.001175164,0.001470062,0.000716638
28101.50065,0.949042064,0.219363468,0.002862634,0.003097746,0.001168509,0.001459014,0.000710101
28293.81162,0.949905559,0.217793347,0.002840732,0.003071577,0.00116188,0.001448007,0.000703548
28486.52093,0.950764607,0.216301468,0.002818883,0.003045472,0.001155278,0.001437016,0.000696964
28679.63102,0.951619745,0.214845262,0.002797096,0.003019473,0.001148699,0.001426019,0.000690344
28873.13946,0.952470559,0.21323295,0.002775387,0.002993614,0.00114214,0.00141502,0.000683693
29067.04383,0.953316434,0.211505387,0.00275379,0.002967912,0.001135597,0.00140407,0.000677019
29261.34654,0.954157038,0.209748374,0.002732282,0.002942334,0.001129068,0.001393162,0.000670318
29456.04761,0.954992538,0.208079951,0.002710798,0.002916787,0.001122559,0.00138225,0.00066359
29651.1373,0.955823097,0.206424722,0.002689322,0.002891208,0.001116074,0.001371364,0.000656834
29846.62292,0.956648592,0.204709091,0.002667891,0.002865614,0.00110962,0.001360548,0.000650077
30042.49961,0.957468694,0.202962253,0.002646532,0.002840054,0.001103203,0.001349807,0.000643328
30238.76979,0.958283403,0.201232346,0.002625267,0.002814585,0.001096825,0.001339124,0.000636592
30435.42617,0.959092966,0.199631818,0.002604126,0.002789209,0.001090492,0.00132855,0.000629869
30632.47119,0.959898041,0.198205639,0.002583066,0.0027638,0.00108421,0.001318123,0.000623144
30829.90484,0.96069904,0.196820694,0.002562051,0.002738288,0.001077978,0.001307836,0.000616413
31027.71984,0.961495757,0.195305117,0.002541095,0.002712698,0.001071782,0.00129771,0.000609682
31225.92104,0.962287617,0.19368995,0.002520222,0.002687108,0.001065609,0.001287728,0.000602949
31424.50845,0.963074289,0.191981465,0.002499422,0.002661547,0.001059448,0.001277849,0.000596215
31623.47235,0.96385528,0.190254001,0.002478694,0.002636069,0.001053285,0.001268035,0.000589489
31822.8176,0.964630795,0.188507278,0.002458029,0.00261068,0.001047116,0.001258262,0.000582771
32022.54419,0.965400588,0.186796994,0.002437445,0.002585404,0.001040953,0.001248534,0.000576053
32222.64242,0.966164863,0.185110566,0.002416949,0.002560217,0.001034818,0.001238862,0.00056932
32423.11471,0.966923664,0.183448901,0.002396562,0.002535095,0.001028731,0.001229298,0.000562568
32623.96592,0.967677276,0.181887502,0.002376307,0.00251006,0.001022703,0.00121985,0.000555791
32825.18147,0.968425949,0.180388354,0.002356191,0.002485165,0.001016737,0.00121048,0.000548992
33026.76865,0.969169969,0.178956011,0.002336176,0.002460388,0.001010828,0.001201136,0.000542163
33228.72504,0.969909131,0.177392352,0.002316278,0.002435786,0.001004965,0.001191805,0.000535306
33431.04577,0.970642694,0.175612894,0.002296544,0.002411452,0.000999135,0.001182502,0.000528424
33633.72599,0.971369835,0.173698703,0.002276972,0.002387431,0.000993331,0.001173181,0.000521521
33836.77055,0.972090306,0.171799423,0.002257504,0.002363701,0.000987558,0.001163749,0.000514593
34040.17217,0.972804108,0.169892567,0.002238134,0.002340216,0.000981828,0.001154223,0.000507636
34243.93085,0.973511117,0.167960544,0.002218873,0.002316946,0.000976158,0.001144642,0.000500652
34448.04173,0.974211209,0.16600597,0.00219975,0.002293894,0.000970557,0.001135048,0.000493636
34652.50481,0.974904343,0.164064012,0.002180787,0.002271024,0.000965028,0.001125523,0.00048659
34857.3128,0.975590561,0.162194454,0.002161998,0.002248329,0.000959574,0.001116092,0.000479523
35062.47057,0.976270356,0.160443729,0.002143355,0.00222578,0.000954198,0.001106733,0.000472442
35267.96839,0.97694377,0.158649558,0.002124845,0.002203352,0.00094889,0.001097447,0.00046535
35473.80383,0.977610639,0.156757878,0.002106484,0.002181062,0.000943635,0.00108827,0.000458249
35679.9769,0.978270302,0.154766682,0.002088298,0.002158927,0.00093843,0.001079239,0.000451144
35886.48274,0.97892239,0.15267739,0.002070304,0.00213699,0.000933273,0.001070345,0.00044404
36093.31892,0.979566615,0.150595179,0.00205248,0.002115214,0.000928164,0.00106158,0.000436936
36300.48058,0.980203141,0.148603232,0.00203478,0.002093505,0.000923106,0.001052949,0.000429818
36507.9653,0.980832174,0.146561,0.002017203,0.002071833,0.000918105,0.001044469,0.000422674
36715.7682,0.981453096,0.144324556,0.001999791,0.002050277,0.000913169,0.001036136,0.000415506
36923.88688,0.982064962,0.141968323,0.001982573,0.002028914,0.000908301,0.00102793,0.000408327
37132.3116,0.982667811,0.139648397,0.001965553,0.002007764,0.000903487,0.001019855,0.000401137
37341.04966,0.983261685,0.137358127,0.001948699,0.001986805,0.000898716,0.001011876,0.000393936
37550.08405,0.983846543,0.135084815,0.00193203,0.00196609,0.000893985,0.001003986,0.000386723
37759.41721,0.984422426,0.132789033,0.00191557,0.001945638,0.000889296,0.000996205,0.0003795
37969.04184,0.984989251,0.130466722,0.001899323,0.001925457,0.000884652,0.000988536,0.000372273
38178.95552,0.985546855,0.128183434,0.001883271,0.001905539,0.000880057,0.000980946,0.000365032
38389.15339,0.986095401,0.125932352,0.001867418,0.001885902,0.00087552,0.000973414,0.000357765
38599.62816,0.986634972,0.123678422,0.001851766,0.00186654,0.000871053,0.000965939,0.00035047
38810.37497,0.987165486,0.121416473,0.00183631,0.001847417,0.000866664,0.000958539,0.000343164
39021.38412,0.987686901,0.119190319,0.001821045,0.00182849,0.000862363,0.000951237,0.000335861
39232.66045,0.988199341,0.11697797,0.001805991,0.00180978,0.000858153,0.000944048,0.000328566
39444.18939,0.98870293,0.114827418,0.001791161,0.001791291,0.000854029,0.000937001,0.000321269
39655.96609,0.989197708,0.112651888,0.00177655,0.001772978,0.000849987,0.000930135,0.000313952
39867.99054,0.989683553,0.110455044,0.001762165,0.001754831,0.000846028,0.000923469,0.000306618
40080.2506,0.990160258,0.108214433,0.001748055,0.001736954,0.000842155,0.000917001,0.000299285
40292.73655,0.990627576,0.105917207,0.001734257,0.001719429,0.000838365,0.000910721,0.00029196
40505.45083,0.991085302,0.103600277,0.001720777,0.001702278,0.000834657,0.00090462,0.000284636
40718.38128,0.99153327,0.101273576,0.001707579,0.001685483,0.000831035,0.00089864,0.000277317
40931.52063,0.991971605,0.098958263,0.001694612,0.00166899,0.000827501,0.000892732,0.000269998
41144.86401,0.9924001,0.09657772,0.001681863,0.001652747,0.000824056,0.000886922,0.000262675
41358.40414,0.992818344,0.094092455,0.001669337,0.001636721,0.000820701,0.000881252,0.000255344
